,execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,umap components,use accel-x,use accel-y,use accel-z,use gyro-x,use gyro-y,use gyro-z,kuhar - reduce,motionsense - reduce,wisdm - reduce,uci - reduce,realworld - reduce,extrasensory - reduce,kuhar - train,motionsense - train,wisdm - train,uci - train,realworld - train,extrasensory - train,kuhar - test,motionsense - test,wisdm - test,uci - test,realworld - test,extrasensory - test,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
5057,4020,31.165178060531616,11.229155778884888,312.18229937553406,2.4318695068359375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,kuhar,wisdm,wisdm,3,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5750723874703869,0.0010991113238280174,0.5780386259848387,0.0010314714003390524,0.5750723874703869,0.0010991113238280174,0.5773152337820929,0.0010454553873461274
5058,1665,35.42609786987305,21.574547290802002,181.44225001335144,2.4080276489257812e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, wisdm","wisdm, realworld",motionsense,2,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.4563245823389021,0.0007505156031866755,0.40121100836721213,0.0011128622482635517,0.4563245823389021,0.0007505156031866755,0.4680795097617474,0.0012983392896408516
5059,998,36.36125206947327,14.661207914352417,131.27197813987732,2.86102294921875e-05,all,randomforest-100,umap-2-all,no_transform.0,5,wisdm,"kuhar, wisdm",uci,2,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.342112676056338,0.002352576491336626,0.2551920444095214,0.001743239210105675,0.342112676056338,0.002352576491336626,0.35726886217333004,0.0024405348941479604
5060,3099,36.28088569641113,28.988301515579224,144.4216754436493,2.47955322265625e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,realworld,"motionsense, wisdm",motionsense,2,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,0.41141607000795555,0.0019348268109809466,0.34601451380840753,0.0017425315708899834,0.41141607000795555,0.0019348268109809466,0.40368359944314214,0.002032953499371684
5061,1465,25.40956687927246,27.54388976097107,62.63032078742981,2.8371810913085938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","motionsense, realworld",kuhar,2,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,0.4204761904761905,0.002246185983822993,0.39620333321246853,0.0027870821916214776,0.4204761904761904,0.0022461859838229774,0.3962033332124686,0.002787082191621478
5062,1577,21.900049686431885,18.174843311309814,151.21718502044678,2.5033950805664062e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, wisdm","motionsense, realworld",realworld,2,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.4359839357429719,0.0012158132934313734,0.432118579443742,0.0013258901946202669,0.4359839357429719,0.0012158132934313572,0.432118579443742,0.0013258901946202348
5063,4147,17.614128828048706,21.02326226234436,109.9520013332367,2.5987625122070312e-05,all,randomforest-100,umap-3-all,no_transform.0,5,wisdm,realworld,kuhar,3,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.4649404761904762,0.0015105449452916043,0.46008218115015903,0.0011929785902379875,0.4649404761904762,0.0015105449452916038,0.46008218115015903,0.0011929785902379565
5064,6973,12.020434856414795,12.966564655303955,109.04674625396729,2.2172927856445312e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","motionsense, realworld",realworld,3,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.5260642570281124,0.0017786676616689734,0.5273202465695155,0.0019450839699358367,0.5260642570281124,0.0017786676616689734,0.5273202465695155,0.0019450839699358055
5065,6726,39.1024215221405,10.482513189315796,82.1923565864563,2.9802322387695312e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,wisdm,"motionsense, wisdm",wisdm,3,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.6790207949460385,0.001041827713985964,0.4879908012571216,0.0008337821818485531,0.6790207949460385,0.001041827713985964,0.6813005714420584,0.001175672324225849
5066,10593,19.485769033432007,9.245816707611084,118.94430232048035,2.3365020751953125e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,motionsense,"motionsense, realworld",extrasensory,4,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.2764409625069949,0.006435639625596485,0.10163248889916585,0.0022929702894584495,0.2764409625069949,0.006435639625596485,0.40989355875366273,0.007103322907742236
5067,4965,16.113306522369385,19.203934907913208,125.45336771011353,0.0006561279296875,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","motionsense, wisdm",uci,3,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0.2848591549295775,0.001605880880421319,0.20292149302327678,0.001345673259536057,0.2848591549295775,0.001605880880421319,0.28409009023258747,0.0018839425633505047
5068,7626,40.81256985664368,8.94687294960022,27.932490587234497,2.193450927734375e-05,all,randomforest-100,umap-4-all,no_transform.0,5,wisdm,wisdm,wisdm,4,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5069,7841,31.41452383995056,23.733817100524902,44.12576413154602,2.2411346435546875e-05,all,randomforest-100,umap-4-all,no_transform.0,5,realworld,realworld,uci,4,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.47845070422535213,0.00373571470700702,0.38437813377141233,0.0032633699011900994,0.47845070422535213,0.0037357147070070096,0.46125376052569483,0.003916043881428183
5070,12309,19.090758323669434,10.649383306503296,115.83229184150696,2.6464462280273438e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,"motionsense, realworld",wisdm,5,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.318478546986049,0.001518754591919103,0.253418348209154,0.0012566813606977368,0.318478546986049,0.001518754591919103,0.355459495710008,0.0017767394274675354
5071,1045,39.540202379226685,13.443089246749878,139.68819046020508,2.8133392333984375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","kuhar, wisdm",realworld,2,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.42018072289156627,0.0007486486699721755,0.324810074147334,0.0007756642547204073,0.42018072289156627,0.0007486486699721755,0.378945086505223,0.0009049416305071492
5072,54,19.270849227905273,53.615779399871826,237.30108380317688,2.7179718017578125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld",kuhar,motionsense,2,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.2261734287987271,0.009764807897603242,0.2557909083374107,0.006302795050748344,0.2261734287987271,0.009764807897603242,0.25579090833741064,0.006302795050748333
5073,8430,38.815574169158936,8.510955333709717,263.3001592159271,2.956390380859375e-05,all,randomforest-100,umap-4-all,no_transform.0,5,kuhar,"kuhar, realworld",extrasensory,4,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.02374290510832201,0.001388331175703408,0.01562443030352276,0.0005224809626254154,0.02374290510832201,0.0013883311757034074,0.040265011543077454,0.002421598620790299
5074,1653,58.62982106208801,12.987253427505493,112.46458745002747,2.288818359375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,motionsense,"wisdm, realworld",motionsense,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.3691726332537788,0.0028166111323946782,0.27440286072300846,0.002107606849927967,0.3691726332537788,0.0028166111323946834,0.3201366708435099,0.0024588746582492804
5075,6400,38.27531981468201,27.427475690841675,98.65078687667847,2.6941299438476562e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,"kuhar, wisdm",uci,3,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.29985915492957743,0.005745374099822849,0.20862058703751235,0.003594001213908769,0.29985915492957743,0.005745374099822849,0.2920688218525173,0.005031601699472284
5076,417,18.445542097091675,20.58875036239624,219.4838125705719,2.384185791015625e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"wisdm, realworld",wisdm,motionsense,2,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.44904534606205243,0.0017583163170485502,0.38218788905260687,0.0014421511071456726,0.44904534606205243,0.0017583163170485502,0.44588587056137463,0.00168250962500328
5077,2554,26.301376819610596,24.725065231323242,76.4652349948883,2.2411346435546875e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,motionsense,"kuhar, motionsense",motionsense,2,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.622673031026253,0.001753811271682468,0.6146692889825003,0.0018317461514321279,0.622673031026253,0.001753811271682468,0.6146692889825001,0.0018317461514321164
5078,5740,7.427225589752197,11.579126596450806,130.92953896522522,3.1948089599609375e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,motionsense,extrasensory,3,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5855623950755455,0.0013214947419739006,0.1574855538159675,0.0008637340250062948,0.5855623950755455,0.0013214947419739006,0.6843769735638063,0.0005963711031971046
5079,2667,31.095171451568604,35.908905267715454,171.4900462627411,3.2901763916015625e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"wisdm, realworld","kuhar, motionsense",realworld,2,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,0.4570883534136546,0.0007869846563158807,0.44820342507144995,0.0012144384860880034,0.4570883534136546,0.0007869846563158858,0.44820342507144995,0.0012144384860879596
5080,5196,13.3236665725708,24.189141511917114,175.19673371315002,2.574920654296875e-05,all,randomforest-100,umap-3-all,no_transform.0,5,wisdm,"motionsense, realworld",extrasensory,3,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.4632824366456151,0.0020862679893338476,0.13310150977450014,0.0009747870045008072,0.4632824366456151,0.0020862679893338476,0.5989495740878094,0.002088963948083421
5081,1194,23.51902461051941,28.545843362808228,81.05898642539978,3.266334533691406e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","kuhar, realworld",uci,2,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.4195774647887324,0.003730400743140566,0.3345950340941256,0.0031252472098704976,0.4195774647887324,0.003730400743140566,0.4015140409129507,0.00375029665184463
5082,11054,9.362046957015991,21.745044708251953,84.49631690979004,2.5987625122070312e-05,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar, motionsense",motionsense,wisdm,5,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3968412740194788,0.0016630249819941567,0.3097033906186852,0.0012534140741490471,0.3968412740194788,0.0016630249819941567,0.4340971614548942,0.0017401515808140658
5083,5333,43.19916105270386,10.480024814605713,114.64499807357788,2.09808349609375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, wisdm","wisdm, realworld",uci,3,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.3924647887323943,0.00373704201730188,0.28964633880460144,0.0030258419715879694,0.3924647887323943,0.0037370420173019037,0.4055048743264421,0.004236178760223158
5084,5220,28.88921880722046,11.566105842590332,227.79814410209656,2.7418136596679688e-05,all,randomforest-100,umap-3-all,no_transform.0,5,kuhar,"wisdm, realworld",kuhar,3,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.4093452380952381,0.0034738658241464057,0.31363334188661884,0.0027050902990693564,0.4093452380952381,0.0034738658241464057,0.3659055655343887,0.0031559386822475723
5085,312,17.741442680358887,43.211517095565796,180.4078404903412,2.8371810913085938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, motionsense",motionsense,realworld,2,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.3756626506024096,0.001117303433192244,0.3511620093833169,0.0006236569782762039,0.3756626506024096,0.0011173034331922506,0.3511620093833169,0.0006236569782762055
5086,4847,12.043836116790771,18.57377338409424,129.17206859588623,2.9325485229492188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","kuhar, realworld",extrasensory,3,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.46496122791590055,0.011791512822631783,0.13679063652293236,0.0020855132140489767,0.46496122791590055,0.011791512822631777,0.6026614295016616,0.009975373340445048
5087,3643,4.004638433456421,37.81560206413269,93.68441772460938,2.5510787963867188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, motionsense",kuhar,motionsense,3,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3772076372315036,0.0070828077577211575,0.3246958255504362,0.010287161209134048,0.3772076372315036,0.007082807757721143,0.3246958255504362,0.010287161209134055
5088,971,25.301713705062866,41.72186303138733,198.3144497871399,2.4318695068359375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"kuhar, wisdm",wisdm,2,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.5539220847591471,0.0022687982871036068,0.39868907459408676,0.0015576031003062978,0.5539220847591471,0.0022687982871036068,0.5574585521689875,0.0021874255691636557
